image_path	label_path	name	layer_id	task_id	scale_id
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_27.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_27_mask_proximal.png	1_1_1_pt_HE_im_27.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_28.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_28_mask_proximal.png	1_1_1_pt_HE_im_28.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_30.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_30_mask_proximal.png	1_1_1_pt_HE_im_30.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_31.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_31_mask_proximal.png	1_1_1_pt_HE_im_31.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_33.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_33_mask_proximal.png	1_1_1_pt_HE_im_33.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_34.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_34_mask_proximal.png	1_1_1_pt_HE_im_34.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_37.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_37_mask_proximal.png	1_1_1_pt_HE_im_37.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_38.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_38_mask_proximal.png	1_1_1_pt_HE_im_38.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_39.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_39_mask_proximal.png	1_1_1_pt_HE_im_39.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_40.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_40_mask_proximal.png	1_1_1_pt_HE_im_40.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_41.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_41_mask_proximal.png	1_1_1_pt_HE_im_41.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_43.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_43_mask_proximal.png	1_1_1_pt_HE_im_43.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_44.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_44_mask_proximal.png	1_1_1_pt_HE_im_44.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_45.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_45_mask_proximal.png	1_1_1_pt_HE_im_45.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_46.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_46_mask_proximal.png	1_1_1_pt_HE_im_46.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_47.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_47_mask_proximal.png	1_1_1_pt_HE_im_47.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_48.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_48_mask_proximal.png	1_1_1_pt_HE_im_48.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_49.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_49_mask_proximal.png	1_1_1_pt_HE_im_49.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_5.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_5_mask_proximal.png	1_1_1_pt_HE_im_5.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_51.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_51_mask_proximal.png	1_1_1_pt_HE_im_51.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_54.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_54_mask_proximal.png	1_1_1_pt_HE_im_54.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_55.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_55_mask_proximal.png	1_1_1_pt_HE_im_55.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_56.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_56_mask_proximal.png	1_1_1_pt_HE_im_56.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_57.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_57_mask_proximal.png	1_1_1_pt_HE_im_57.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_58.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_58_mask_proximal.png	1_1_1_pt_HE_im_58.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_59.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_59_mask_proximal.png	1_1_1_pt_HE_im_59.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_6.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_6_mask_proximal.png	1_1_1_pt_HE_im_6.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_60.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_60_mask_proximal.png	1_1_1_pt_HE_im_60.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_61.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_61_mask_proximal.png	1_1_1_pt_HE_im_61.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_62.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_62_mask_proximal.png	1_1_1_pt_HE_im_62.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_63.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_63_mask_proximal.png	1_1_1_pt_HE_im_63.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_64.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_64_mask_proximal.png	1_1_1_pt_HE_im_64.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_65.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_65_mask_proximal.png	1_1_1_pt_HE_im_65.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_66.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_66_mask_proximal.png	1_1_1_pt_HE_im_66.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_67.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_67_mask_proximal.png	1_1_1_pt_HE_im_67.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_68.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_68_mask_proximal.png	1_1_1_pt_HE_im_68.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_69.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_69_mask_proximal.png	1_1_1_pt_HE_im_69.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_7.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_7_mask_proximal.png	1_1_1_pt_HE_im_7.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_70.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_70_mask_proximal.png	1_1_1_pt_HE_im_70.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_71.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_71_mask_proximal.png	1_1_1_pt_HE_im_71.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_72.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_72_mask_proximal.png	1_1_1_pt_HE_im_72.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_73.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_73_mask_proximal.png	1_1_1_pt_HE_im_73.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_74.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_74_mask_proximal.png	1_1_1_pt_HE_im_74.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_75.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_75_mask_proximal.png	1_1_1_pt_HE_im_75.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_76.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_76_mask_proximal.png	1_1_1_pt_HE_im_76.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_77.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_77_mask_proximal.png	1_1_1_pt_HE_im_77.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_78.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_78_mask_proximal.png	1_1_1_pt_HE_im_78.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_79.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_79_mask_proximal.png	1_1_1_pt_HE_im_79.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_8.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_8_mask_proximal.png	1_1_1_pt_HE_im_8.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_80.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_80_mask_proximal.png	1_1_1_pt_HE_im_80.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_81.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_81_mask_proximal.png	1_1_1_pt_HE_im_81.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_83.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_83_mask_proximal.png	1_1_1_pt_HE_im_83.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_84.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_84_mask_proximal.png	1_1_1_pt_HE_im_84.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_86.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_86_mask_proximal.png	1_1_1_pt_HE_im_86.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_87.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_87_mask_proximal.png	1_1_1_pt_HE_im_87.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_88.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_88_mask_proximal.png	1_1_1_pt_HE_im_88.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_89.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_89_mask_proximal.png	1_1_1_pt_HE_im_89.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_9.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_9_mask_proximal.png	1_1_1_pt_HE_im_9.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_90.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_90_mask_proximal.png	1_1_1_pt_HE_im_90.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_91.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_91_mask_proximal.png	1_1_1_pt_HE_im_91.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_92.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_92_mask_proximal.png	1_1_1_pt_HE_im_92.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_93.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_93_mask_proximal.png	1_1_1_pt_HE_im_93.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_95.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_95_mask_proximal.png	1_1_1_pt_HE_im_95.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_98.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/HE/im_98_mask_proximal.png	1_1_1_pt_HE_im_98.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_11.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_11_mask_proximal.png	1_1_1_pt_PAS_im_11.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_12.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_12_mask_proximal.png	1_1_1_pt_PAS_im_12.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_13.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_13_mask_proximal.png	1_1_1_pt_PAS_im_13.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_14.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_14_mask_proximal.png	1_1_1_pt_PAS_im_14.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_15.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_15_mask_proximal.png	1_1_1_pt_PAS_im_15.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_16.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_16_mask_proximal.png	1_1_1_pt_PAS_im_16.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_17.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_17_mask_proximal.png	1_1_1_pt_PAS_im_17.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_18.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_18_mask_proximal.png	1_1_1_pt_PAS_im_18.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_19.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_19_mask_proximal.png	1_1_1_pt_PAS_im_19.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_2.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_2_mask_proximal.png	1_1_1_pt_PAS_im_2.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_20.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_20_mask_proximal.png	1_1_1_pt_PAS_im_20.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_21.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_21_mask_proximal.png	1_1_1_pt_PAS_im_21.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_22.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_22_mask_proximal.png	1_1_1_pt_PAS_im_22.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_23.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_23_mask_proximal.png	1_1_1_pt_PAS_im_23.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_24.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_24_mask_proximal.png	1_1_1_pt_PAS_im_24.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_25.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_25_mask_proximal.png	1_1_1_pt_PAS_im_25.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_26.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_26_mask_proximal.png	1_1_1_pt_PAS_im_26.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_27.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_27_mask_proximal.png	1_1_1_pt_PAS_im_27.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_28.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_28_mask_proximal.png	1_1_1_pt_PAS_im_28.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_3.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_3_mask_proximal.png	1_1_1_pt_PAS_im_3.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_30.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_30_mask_proximal.png	1_1_1_pt_PAS_im_30.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_31.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_31_mask_proximal.png	1_1_1_pt_PAS_im_31.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_32.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_32_mask_proximal.png	1_1_1_pt_PAS_im_32.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_33.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_33_mask_proximal.png	1_1_1_pt_PAS_im_33.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_35.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_35_mask_proximal.png	1_1_1_pt_PAS_im_35.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_36.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_36_mask_proximal.png	1_1_1_pt_PAS_im_36.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_37.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_37_mask_proximal.png	1_1_1_pt_PAS_im_37.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_39.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_39_mask_proximal.png	1_1_1_pt_PAS_im_39.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_41.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_41_mask_proximal.png	1_1_1_pt_PAS_im_41.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_42.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_42_mask_proximal.png	1_1_1_pt_PAS_im_42.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_43.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_43_mask_proximal.png	1_1_1_pt_PAS_im_43.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_44.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_44_mask_proximal.png	1_1_1_pt_PAS_im_44.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_45.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_45_mask_proximal.png	1_1_1_pt_PAS_im_45.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_47.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_47_mask_proximal.png	1_1_1_pt_PAS_im_47.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_49.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_49_mask_proximal.png	1_1_1_pt_PAS_im_49.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_51.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_51_mask_proximal.png	1_1_1_pt_PAS_im_51.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_52.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_52_mask_proximal.png	1_1_1_pt_PAS_im_52.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_53.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_53_mask_proximal.png	1_1_1_pt_PAS_im_53.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_54.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_54_mask_proximal.png	1_1_1_pt_PAS_im_54.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_56.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_56_mask_proximal.png	1_1_1_pt_PAS_im_56.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_57.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_57_mask_proximal.png	1_1_1_pt_PAS_im_57.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_58.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_58_mask_proximal.png	1_1_1_pt_PAS_im_58.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_6.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_6_mask_proximal.png	1_1_1_pt_PAS_im_6.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_60.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_60_mask_proximal.png	1_1_1_pt_PAS_im_60.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_61.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_61_mask_proximal.png	1_1_1_pt_PAS_im_61.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_62.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_62_mask_proximal.png	1_1_1_pt_PAS_im_62.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_63.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_63_mask_proximal.png	1_1_1_pt_PAS_im_63.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_64.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_64_mask_proximal.png	1_1_1_pt_PAS_im_64.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_66.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_66_mask_proximal.png	1_1_1_pt_PAS_im_66.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_7.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_7_mask_proximal.png	1_1_1_pt_PAS_im_7.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_8.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_8_mask_proximal.png	1_1_1_pt_PAS_im_8.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_9.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/PAS/im_9_mask_proximal.png	1_1_1_pt_PAS_im_9.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_12.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_12_mask_proximal.png	1_1_1_pt_SIL_im_12.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_13.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_13_mask_proximal.png	1_1_1_pt_SIL_im_13.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_14.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_14_mask_proximal.png	1_1_1_pt_SIL_im_14.png	1	1	1
/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_15.png	/media/iml1/umair/reconstructed_HATs_data/train/1_1_1_pt/SIL/im_15_mask_proximal.png	1_1_1_pt_SIL_im_15.png	1	1	1
